filepath,label
Real faces/real_9999.png,1
Fake faces/fake_1159.png,0
Real faces/real_285.png,1
Fake faces/fake_6551.png,0
Fake faces/fake_3449.png,0
Fake faces/fake_4558.png,0
Real faces/real_3047.png,1
Real faces/real_2125.png,1
Fake faces/fake_5151.png,0
Fake faces/fake_826.png,0
Real faces/real_7268.png,1
Real faces/real_654.png,1
Real faces/real_5466.png,1
Real faces/real_2906.png,1
Fake faces/fake_361.png,0
Real faces/real_631.png,1
Fake faces/fake_4367.png,0
Real faces/real_3834.png,1
Fake faces/fake_1366.png,0
Real faces/real_3268.png,1
Fake faces/fake_3771.png,0
Fake faces/fake_6822.png,0
Fake faces/fake_6828.png,0
Fake faces/fake_7056.png,0
Fake faces/fake_5598.png,0
Real faces/real_6634.png,1
Real faces/real_9123.png,1
Fake faces/fake_9141.png,0
Fake faces/fake_4602.png,0
Fake faces/fake_3204.png,0
Real faces/real_15.png,1
Real faces/real_6966.png,1
Real faces/real_8043.png,1
Fake faces/fake_3373.png,0
Fake faces/fake_1449.png,0
Real faces/real_5719.png,1
Real faces/real_10.png,1
Real faces/real_2793.png,1
Real faces/real_2655.png,1
Real faces/real_2961.png,1
Real faces/real_132.png,1
Fake faces/fake_314.png,0
Real faces/real_9376.png,1
Fake faces/fake_8812.png,0
Real faces/real_6909.png,1
Real faces/real_8937.png,1
Fake faces/fake_6764.png,0
Real faces/real_1820.png,1
Real faces/real_3020.png,1
Fake faces/fake_6952.png,0
Real faces/real_2465.png,1
Real faces/real_4068.png,1
Real faces/real_7339.png,1
Fake faces/fake_9743.png,0
Real faces/real_7599.png,1
Fake faces/fake_4593.png,0
Fake faces/fake_5232.png,0
Real faces/real_7884.png,1
Fake faces/fake_6034.png,0
Real faces/real_1914.png,1
Real faces/real_9306.png,1
Fake faces/fake_5926.png,0
Fake faces/fake_5676.png,0
Fake faces/fake_6365.png,0
Fake faces/fake_1698.png,0
Real faces/real_3551.png,1
Fake faces/fake_4817.png,0
Fake faces/fake_5672.png,0
Real faces/real_2455.png,1
Fake faces/fake_1945.png,0
Fake faces/fake_3033.png,0
Fake faces/fake_1198.png,0
Real faces/real_6430.png,1
Fake faces/fake_9345.png,0
Real faces/real_2234.png,1
Real faces/real_9042.png,1
Real faces/real_78.png,1
Real faces/real_110.png,1
Real faces/real_7594.png,1
Fake faces/fake_4942.png,0
Real faces/real_4845.png,1
Real faces/real_8010.png,1
Real faces/real_256.png,1
Real faces/real_909.png,1
Real faces/real_5652.png,1
Real faces/real_7564.png,1
Fake faces/fake_8727.png,0
Fake faces/fake_879.png,0
Fake faces/fake_2664.png,0
Fake faces/fake_8062.png,0
Fake faces/fake_309.png,0
Fake faces/fake_3336.png,0
Real faces/real_6014.png,1
Real faces/real_9082.png,1
Fake faces/fake_8668.png,0
Real faces/real_4369.png,1
Real faces/real_8933.png,1
Fake faces/fake_5476.png,0
Fake faces/fake_9113.png,0
Fake faces/fake_8199.png,0
Real faces/real_9974.png,1
Real faces/real_8376.png,1
Real faces/real_8285.png,1
Real faces/real_7115.png,1
Fake faces/fake_9440.png,0
Fake faces/fake_7157.png,0
Fake faces/fake_1961.png,0
Fake faces/fake_6887.png,0
Real faces/real_7639.png,1
Real faces/real_7501.png,1
Real faces/real_7131.png,1
Fake faces/fake_8044.png,0
Fake faces/fake_7357.png,0
Real faces/real_9036.png,1
Real faces/real_5168.png,1
Real faces/real_1467.png,1
Fake faces/fake_5435.png,0
Fake faces/fake_8745.png,0
Real faces/real_2039.png,1
Real faces/real_1073.png,1
Real faces/real_8871.png,1
Real faces/real_2367.png,1
Fake faces/fake_8764.png,0
Real faces/real_7302.png,1
Fake faces/fake_6975.png,0
Fake faces/fake_2175.png,0
Real faces/real_4461.png,1
Fake faces/fake_6071.png,0
Fake faces/fake_8824.png,0
Real faces/real_2820.png,1
Fake faces/fake_45.png,0
Real faces/real_194.png,1
Real faces/real_9088.png,1
Fake faces/fake_7805.png,0
Fake faces/fake_3970.png,0
Real faces/real_4289.png,1
Real faces/real_1414.png,1
Real faces/real_968.png,1
Fake faces/fake_4920.png,0
Fake faces/fake_2951.png,0
Real faces/real_5500.png,1
Fake faces/fake_3968.png,0
Fake faces/fake_670.png,0
Real faces/real_9286.png,1
Fake faces/fake_137.png,0
Fake faces/fake_9795.png,0
Real faces/real_4665.png,1
Real faces/real_1000.png,1
Fake faces/fake_4177.png,0
Real faces/real_6902.png,1
Fake faces/fake_2632.png,0
Real faces/real_4686.png,1
Fake faces/fake_8017.png,0
Fake faces/fake_6456.png,0
Real faces/real_5002.png,1
Real faces/real_5012.png,1
Real faces/real_3297.png,1
Fake faces/fake_873.png,0
Real faces/real_1668.png,1
Real faces/real_5900.png,1
Fake faces/fake_4266.png,0
Fake faces/fake_908.png,0
Real faces/real_2335.png,1
Fake faces/fake_5325.png,0
Real faces/real_416.png,1
Real faces/real_5667.png,1
Fake faces/fake_5795.png,0
Real faces/real_7942.png,1
Fake faces/fake_3220.png,0
Fake faces/fake_6774.png,0
Real faces/real_5748.png,1
Fake faces/fake_6757.png,0
Real faces/real_9866.png,1
Fake faces/fake_9184.png,0
Fake faces/fake_7088.png,0
Real faces/real_9825.png,1
Fake faces/fake_6600.png,0
Fake faces/fake_6820.png,0
Real faces/real_933.png,1
Fake faces/fake_5369.png,0
Fake faces/fake_3521.png,0
Real faces/real_1062.png,1
Real faces/real_982.png,1
Fake faces/fake_4388.png,0
Real faces/real_3896.png,1
Fake faces/fake_1493.png,0
Real faces/real_1602.png,1
Real faces/real_5233.png,1
Fake faces/fake_9964.png,0
Real faces/real_1533.png,1
Real faces/real_7016.png,1
Real faces/real_9311.png,1
Real faces/real_2941.png,1
Real faces/real_6270.png,1
Fake faces/fake_8118.png,0
Fake faces/fake_7309.png,0
Real faces/real_717.png,1
Fake faces/fake_4924.png,0
Fake faces/fake_1938.png,0
Real faces/real_4254.png,1
Fake faces/fake_6184.png,0
Real faces/real_8476.png,1
Fake faces/fake_6296.png,0
Real faces/real_2346.png,1
Real faces/real_6063.png,1
Fake faces/fake_1637.png,0
Fake faces/fake_2940.png,0
Real faces/real_1586.png,1
Real faces/real_3861.png,1
Fake faces/fake_5412.png,0
Fake faces/fake_638.png,0
Fake faces/fake_4735.png,0
Fake faces/fake_546.png,0
Fake faces/fake_469.png,0
Fake faces/fake_1524.png,0
Real faces/real_4609.png,1
Fake faces/fake_8179.png,0
Real faces/real_2875.png,1
Real faces/real_9741.png,1
Fake faces/fake_5812.png,0
Fake faces/fake_7693.png,0
Real faces/real_1152.png,1
Fake faces/fake_5047.png,0
Real faces/real_7174.png,1
Real faces/real_4614.png,1
Fake faces/fake_4578.png,0
Fake faces/fake_8965.png,0
Real faces/real_450.png,1
Fake faces/fake_5809.png,0
Fake faces/fake_9543.png,0
Real faces/real_3820.png,1
Real faces/real_6284.png,1
Real faces/real_9532.png,1
Real faces/real_2776.png,1
Real faces/real_5702.png,1
Real faces/real_7930.png,1
Fake faces/fake_1201.png,0
Real faces/real_8887.png,1
Fake faces/fake_5546.png,0
Real faces/real_603.png,1
Real faces/real_7871.png,1
Fake faces/fake_4476.png,0
Fake faces/fake_7047.png,0
Real faces/real_3503.png,1
Real faces/real_534.png,1
Real faces/real_7187.png,1
Real faces/real_4338.png,1
Real faces/real_9307.png,1
Real faces/real_3211.png,1
Real faces/real_8724.png,1
Fake faces/fake_7052.png,0
Fake faces/fake_3655.png,0
Fake faces/fake_5738.png,0
Fake faces/fake_911.png,0
Real faces/real_7868.png,1
Real faces/real_7143.png,1
Fake faces/fake_8295.png,0
Fake faces/fake_4187.png,0
Real faces/real_5976.png,1
Real faces/real_5831.png,1
Fake faces/fake_3281.png,0
Real faces/real_3903.png,1
Real faces/real_146.png,1
Fake faces/fake_4379.png,0
Real faces/real_7114.png,1
Fake faces/fake_3772.png,0
Real faces/real_8166.png,1
Real faces/real_9015.png,1
Real faces/real_1061.png,1
Fake faces/fake_3679.png,0
Real faces/real_5079.png,1
Real faces/real_4781.png,1
Fake faces/fake_8298.png,0
Fake faces/fake_8629.png,0
Fake faces/fake_1714.png,0
Real faces/real_7336.png,1
Fake faces/fake_9163.png,0
Fake faces/fake_7962.png,0
Fake faces/fake_2842.png,0
Fake faces/fake_2617.png,0
Fake faces/fake_6277.png,0
Real faces/real_3911.png,1
Real faces/real_9022.png,1
Real faces/real_7137.png,1
Fake faces/fake_6881.png,0
Real faces/real_9977.png,1
Real faces/real_5116.png,1
Fake faces/fake_4016.png,0
Real faces/real_8372.png,1
Real faces/real_6995.png,1
Real faces/real_1898.png,1
Real faces/real_9814.png,1
Real faces/real_9744.png,1
Fake faces/fake_599.png,0
Fake faces/fake_6144.png,0
Real faces/real_4979.png,1
Real faces/real_6246.png,1
Fake faces/fake_7204.png,0
Real faces/real_3825.png,1
Fake faces/fake_8127.png,0
Fake faces/fake_8130.png,0
Real faces/real_7389.png,1
Fake faces/fake_7761.png,0
Fake faces/fake_3588.png,0
Fake faces/fake_4396.png,0
Real faces/real_8197.png,1
Real faces/real_3275.png,1
Real faces/real_1448.png,1
Real faces/real_7649.png,1
Fake faces/fake_7701.png,0
Real faces/real_5339.png,1
Real faces/real_2291.png,1
Fake faces/fake_7161.png,0
Fake faces/fake_1347.png,0
Real faces/real_3655.png,1
Fake faces/fake_4428.png,0
Real faces/real_4230.png,1
Fake faces/fake_9368.png,0
Fake faces/fake_5449.png,0
Fake faces/fake_4072.png,0
Real faces/real_1209.png,1
Fake faces/fake_2146.png,0
Fake faces/fake_5394.png,0
Real faces/real_587.png,1
Real faces/real_9351.png,1
Fake faces/fake_1921.png,0
Real faces/real_8597.png,1
Fake faces/fake_9175.png,0
Real faces/real_321.png,1
Real faces/real_7776.png,1
Fake faces/fake_5714.png,0
Real faces/real_8996.png,1
Real faces/real_3042.png,1
Fake faces/fake_4834.png,0
Fake faces/fake_5064.png,0
Real faces/real_8605.png,1
Real faces/real_2940.png,1
Fake faces/fake_8180.png,0
Real faces/real_6359.png,1
Real faces/real_312.png,1
Fake faces/fake_8702.png,0
Fake faces/fake_4643.png,0
Fake faces/fake_5467.png,0
Real faces/real_7573.png,1
Real faces/real_596.png,1
Fake faces/fake_7385.png,0
Fake faces/fake_8259.png,0
Fake faces/fake_2826.png,0
Fake faces/fake_8593.png,0
Fake faces/fake_1550.png,0
Real faces/real_7373.png,1
Real faces/real_2264.png,1
Real faces/real_4303.png,1
Fake faces/fake_6645.png,0
Real faces/real_7896.png,1
Fake faces/fake_6855.png,0
Real faces/real_7482.png,1
Fake faces/fake_2247.png,0
Real faces/real_9756.png,1
Fake faces/fake_8921.png,0
Real faces/real_6508.png,1
Fake faces/fake_8159.png,0
Fake faces/fake_5609.png,0
Real faces/real_9063.png,1
Real faces/real_7208.png,1
Real faces/real_6283.png,1
Fake faces/fake_6570.png,0
Fake faces/fake_2393.png,0
Real faces/real_2490.png,1
Fake faces/fake_9558.png,0
Fake faces/fake_1916.png,0
Fake faces/fake_9778.png,0
Real faces/real_576.png,1
Real faces/real_2909.png,1
Fake faces/fake_9564.png,0
Real faces/real_4531.png,1
Fake faces/fake_9049.png,0
Real faces/real_7762.png,1
Real faces/real_7206.png,1
Fake faces/fake_4510.png,0
Fake faces/fake_257.png,0
Real faces/real_2121.png,1
Fake faces/fake_9350.png,0
Fake faces/fake_6755.png,0
Real faces/real_48.png,1
Real faces/real_6556.png,1
Real faces/real_1265.png,1
Real faces/real_4783.png,1
Real faces/real_97.png,1
Fake faces/fake_7848.png,0
Fake faces/fake_5072.png,0
Fake faces/fake_7827.png,0
Fake faces/fake_4289.png,0
Real faces/real_3436.png,1
Real faces/real_8063.png,1
Fake faces/fake_6526.png,0
Fake faces/fake_1294.png,0
Real faces/real_3354.png,1
Real faces/real_6027.png,1
Fake faces/fake_710.png,0
Real faces/real_7430.png,1
Real faces/real_9854.png,1
Fake faces/fake_1369.png,0
Real faces/real_9652.png,1
Fake faces/fake_6762.png,0
Real faces/real_11.png,1
Real faces/real_1081.png,1
Real faces/real_6741.png,1
Fake faces/fake_2254.png,0
Real faces/real_1605.png,1
Fake faces/fake_4238.png,0
Real faces/real_6138.png,1
Real faces/real_3565.png,1
Fake faces/fake_320.png,0
Fake faces/fake_2373.png,0
Fake faces/fake_9172.png,0
Fake faces/fake_4229.png,0
Real faces/real_4927.png,1
Fake faces/fake_2399.png,0
Fake faces/fake_7311.png,0
Real faces/real_9519.png,1
Real faces/real_6114.png,1
Fake faces/fake_6056.png,0
Fake faces/fake_490.png,0
Real faces/real_4708.png,1
Real faces/real_6568.png,1
Fake faces/fake_4827.png,0
Real faces/real_1187.png,1
Real faces/real_6112.png,1
Fake faces/fake_2980.png,0
Fake faces/fake_4397.png,0
Real faces/real_3071.png,1
Fake faces/fake_4474.png,0
Real faces/real_8582.png,1
Real faces/real_5397.png,1
Real faces/real_2392.png,1
Fake faces/fake_4400.png,0
Real faces/real_9006.png,1
Real faces/real_8853.png,1
Fake faces/fake_3581.png,0
Real faces/real_7981.png,1
Fake faces/fake_9119.png,0
Real faces/real_3175.png,1
Real faces/real_4880.png,1
Fake faces/fake_3879.png,0
Fake faces/fake_1438.png,0
Fake faces/fake_180.png,0
Real faces/real_6328.png,1
Fake faces/fake_1479.png,0
Fake faces/fake_8863.png,0
Fake faces/fake_8192.png,0
Fake faces/fake_5511.png,0
Real faces/real_4853.png,1
Real faces/real_1090.png,1
Fake faces/fake_8268.png,0
Fake faces/fake_3803.png,0
Fake faces/fake_8070.png,0
Real faces/real_4661.png,1
Fake faces/fake_4637.png,0
Fake faces/fake_927.png,0
Fake faces/fake_2425.png,0
Fake faces/fake_7201.png,0
Real faces/real_1925.png,1
Fake faces/fake_4027.png,0
Fake faces/fake_4991.png,0
Fake faces/fake_5817.png,0
Real faces/real_7726.png,1
Real faces/real_4228.png,1
Real faces/real_8863.png,1
Real faces/real_9172.png,1
Fake faces/fake_4865.png,0
Fake faces/fake_4711.png,0
Fake faces/fake_9293.png,0
Fake faces/fake_9810.png,0
Real faces/real_4679.png,1
Fake faces/fake_698.png,0
Fake faces/fake_6800.png,0
Fake faces/fake_8215.png,0
Real faces/real_1478.png,1
Fake faces/fake_5173.png,0
Fake faces/fake_4680.png,0
Real faces/real_1690.png,1
Fake faces/fake_5171.png,0
Real faces/real_5434.png,1
Real faces/real_4955.png,1
Fake faces/fake_2048.png,0
Real faces/real_5870.png,1
Real faces/real_7299.png,1
Fake faces/fake_4908.png,0
Fake faces/fake_296.png,0
Real faces/real_7145.png,1
Real faces/real_6677.png,1
Real faces/real_1979.png,1
Real faces/real_2495.png,1
Fake faces/fake_7625.png,0
Fake faces/fake_742.png,0
Fake faces/fake_3405.png,0
Real faces/real_565.png,1
Real faces/real_6191.png,1
Fake faces/fake_7084.png,0
Fake faces/fake_2262.png,0
Real faces/real_7477.png,1
Real faces/real_5395.png,1
Fake faces/fake_4365.png,0
Fake faces/fake_4430.png,0
Real faces/real_2596.png,1
Real faces/real_2456.png,1
Fake faces/fake_9632.png,0
Fake faces/fake_9923.png,0
Fake faces/fake_30.png,0
Real faces/real_5191.png,1
Real faces/real_9033.png,1
Fake faces/fake_5259.png,0
Fake faces/fake_6890.png,0
Fake faces/fake_1016.png,0
Fake faces/fake_9975.png,0
Real faces/real_277.png,1
Fake faces/fake_7679.png,0
Fake faces/fake_58.png,0
Real faces/real_6308.png,1
Fake faces/fake_2383.png,0
Real faces/real_3037.png,1
Fake faces/fake_2975.png,0
Fake faces/fake_2580.png,0
Real faces/real_436.png,1
Real faces/real_6579.png,1
Fake faces/fake_4962.png,0
Fake faces/fake_3105.png,0
Fake faces/fake_2369.png,0
Real faces/real_4502.png,1
Real faces/real_6768.png,1
Fake faces/fake_1393.png,0
Fake faces/fake_2648.png,0
Real faces/real_4292.png,1
Real faces/real_308.png,1
Fake faces/fake_35.png,0
Real faces/real_8274.png,1
Fake faces/fake_2652.png,0
Real faces/real_5313.png,1
Real faces/real_5092.png,1
Real faces/real_9639.png,1
Fake faces/fake_8356.png,0
Fake faces/fake_352.png,0
Real faces/real_7175.png,1
Real faces/real_7014.png,1
Fake faces/fake_5215.png,0
Fake faces/fake_7424.png,0
Fake faces/fake_6524.png,0
Real faces/real_1436.png,1
Fake faces/fake_7303.png,0
Fake faces/fake_1610.png,0
Real faces/real_9988.png,1
Fake faces/fake_5118.png,0
Real faces/real_8377.png,1
Real faces/real_7667.png,1
Fake faces/fake_7895.png,0
Fake faces/fake_8503.png,0
Real faces/real_5428.png,1
Real faces/real_5275.png,1
Fake faces/fake_5286.png,0
Real faces/real_2243.png,1
Fake faces/fake_1401.png,0
Fake faces/fake_4779.png,0
Real faces/real_7462.png,1
Fake faces/fake_4277.png,0
Fake faces/fake_4066.png,0
Real faces/real_4153.png,1
Fake faces/fake_880.png,0
Fake faces/fake_2346.png,0
Fake faces/fake_8974.png,0
Real faces/real_8164.png,1
Real faces/real_4409.png,1
Fake faces/fake_3858.png,0
Real faces/real_1331.png,1
Real faces/real_7953.png,1
Real faces/real_600.png,1
Real faces/real_7242.png,1
Fake faces/fake_1186.png,0
Fake faces/fake_9783.png,0
Real faces/real_5560.png,1
Fake faces/fake_9643.png,0
Fake faces/fake_2569.png,0
Real faces/real_4890.png,1
Real faces/real_5437.png,1
Fake faces/fake_8085.png,0
Fake faces/fake_7577.png,0
Fake faces/fake_3073.png,0
Fake faces/fake_17.png,0
Fake faces/fake_8155.png,0
Fake faces/fake_437.png,0
Real faces/real_4251.png,1
Real faces/real_8000.png,1
Real faces/real_3146.png,1
Real faces/real_6497.png,1
Real faces/real_6086.png,1
Fake faces/fake_9344.png,0
Real faces/real_8026.png,1
Fake faces/fake_3265.png,0
Real faces/real_6704.png,1
Real faces/real_7819.png,1
Fake faces/fake_675.png,0
Fake faces/fake_6202.png,0
Fake faces/fake_9429.png,0
Real faces/real_8092.png,1
Real faces/real_2972.png,1
Fake faces/fake_7441.png,0
Real faces/real_6461.png,1
Fake faces/fake_6723.png,0
Fake faces/fake_7111.png,0
Real faces/real_3617.png,1
Real faces/real_5657.png,1
Fake faces/fake_9582.png,0
Fake faces/fake_5754.png,0
Fake faces/fake_8072.png,0
Real faces/real_5278.png,1
Real faces/real_8842.png,1
Real faces/real_5735.png,1
Fake faces/fake_718.png,0
Real faces/real_4654.png,1
Fake faces/fake_657.png,0
Real faces/real_6761.png,1
Fake faces/fake_1127.png,0
Real faces/real_827.png,1
Real faces/real_2240.png,1
Real faces/real_5257.png,1
Fake faces/fake_4375.png,0
Fake faces/fake_9622.png,0
Fake faces/fake_592.png,0
Real faces/real_7959.png,1
Real faces/real_482.png,1
Fake faces/fake_3021.png,0
Fake faces/fake_3536.png,0
Real faces/real_1370.png,1
Fake faces/fake_987.png,0
Fake faces/fake_3650.png,0
Fake faces/fake_922.png,0
Fake faces/fake_4651.png,0
Real faces/real_7315.png,1
Fake faces/fake_253.png,0
Fake faces/fake_8142.png,0
Real faces/real_8420.png,1
Fake faces/fake_5130.png,0
Fake faces/fake_7108.png,0
Real faces/real_6732.png,1
Fake faces/fake_5641.png,0
Real faces/real_1923.png,1
Fake faces/fake_9128.png,0
Fake faces/fake_1702.png,0
Real faces/real_6507.png,1
Fake faces/fake_7043.png,0
Fake faces/fake_9286.png,0
Real faces/real_303.png,1
Real faces/real_6218.png,1
Real faces/real_8798.png,1
Real faces/real_8042.png,1
Real faces/real_1812.png,1
Fake faces/fake_2806.png,0
Real faces/real_7451.png,1
Real faces/real_5319.png,1
Real faces/real_1045.png,1
Real faces/real_7404.png,1
Fake faces/fake_8557.png,0
Real faces/real_5587.png,1
Real faces/real_4706.png,1
Fake faces/fake_9510.png,0
Fake faces/fake_2750.png,0
Real faces/real_5185.png,1
Fake faces/fake_217.png,0
Fake faces/fake_4357.png,0
Real faces/real_5985.png,1
Fake faces/fake_8514.png,0
Fake faces/fake_2464.png,0
Fake faces/fake_3511.png,0
Real faces/real_7461.png,1
Real faces/real_4972.png,1
Real faces/real_4722.png,1
Fake faces/fake_2788.png,0
Real faces/real_2705.png,1
Fake faces/fake_9199.png,0
Real faces/real_116.png,1
Fake faces/fake_776.png,0
Fake faces/fake_807.png,0
Real faces/real_5404.png,1
Real faces/real_509.png,1
Real faces/real_1108.png,1
Fake faces/fake_1882.png,0
Real faces/real_3097.png,1
Real faces/real_9074.png,1
Real faces/real_2267.png,1
Real faces/real_1555.png,1
Fake faces/fake_1246.png,0
Fake faces/fake_2641.png,0
Fake faces/fake_6934.png,0
Fake faces/fake_9689.png,0
Real faces/real_5132.png,1
Real faces/real_8024.png,1
Fake faces/fake_2878.png,0
Real faces/real_601.png,1
Real faces/real_2808.png,1
Real faces/real_8959.png,1
Real faces/real_7534.png,1
Fake faces/fake_2526.png,0
Real faces/real_1319.png,1
Fake faces/fake_8662.png,0
Real faces/real_5199.png,1
Fake faces/fake_1423.png,0
Fake faces/fake_7186.png,0
Real faces/real_5214.png,1
Real faces/real_2477.png,1
Fake faces/fake_9303.png,0
Fake faces/fake_9202.png,0
Fake faces/fake_4063.png,0
Real faces/real_7343.png,1
Real faces/real_1324.png,1
Real faces/real_7711.png,1
Fake faces/fake_3623.png,0
Real faces/real_9621.png,1
Fake faces/fake_3128.png,0
Fake faces/fake_9759.png,0
Fake faces/fake_1736.png,0
Fake faces/fake_6678.png,0
Real faces/real_8087.png,1
Fake faces/fake_674.png,0
Real faces/real_6531.png,1
Fake faces/fake_4580.png,0
Fake faces/fake_7995.png,0
Real faces/real_4203.png,1
Real faces/real_3438.png,1
Fake faces/fake_1405.png,0
Fake faces/fake_2616.png,0
Real faces/real_2574.png,1
Fake faces/fake_5626.png,0
Real faces/real_9263.png,1
Fake faces/fake_7271.png,0
Real faces/real_8338.png,1
Fake faces/fake_2396.png,0
Real faces/real_6500.png,1
Real faces/real_7386.png,1
Real faces/real_142.png,1
Real faces/real_5644.png,1
Real faces/real_1959.png,1
Real faces/real_474.png,1
Real faces/real_5198.png,1
Fake faces/fake_5090.png,0
Real faces/real_6486.png,1
Fake faces/fake_3228.png,0
Real faces/real_3183.png,1
Real faces/real_8728.png,1
Fake faces/fake_4504.png,0
Real faces/real_1588.png,1
Fake faces/fake_8743.png,0
Fake faces/fake_3345.png,0
Fake faces/fake_2259.png,0
Real faces/real_8713.png,1
Real faces/real_3379.png,1
Real faces/real_2861.png,1
Fake faces/fake_2525.png,0
Fake faces/fake_1079.png,0
Real faces/real_4333.png,1
Real faces/real_6526.png,1
Real faces/real_6442.png,1
Fake faces/fake_7427.png,0
Real faces/real_946.png,1
Fake faces/fake_1485.png,0
Real faces/real_8697.png,1
Fake faces/fake_8798.png,0
Real faces/real_882.png,1
Fake faces/fake_4143.png,0
Real faces/real_8971.png,1
Real faces/real_6688.png,1
Fake faces/fake_4109.png,0
Real faces/real_6489.png,1
Fake faces/fake_44.png,0
Real faces/real_8399.png,1
Real faces/real_9328.png,1
Real faces/real_9079.png,1
Real faces/real_2141.png,1
Real faces/real_4527.png,1
Fake faces/fake_9642.png,0
Real faces/real_7408.png,1
Real faces/real_2052.png,1
Real faces/real_5137.png,1
Real faces/real_756.png,1
Real faces/real_9579.png,1
Fake faces/fake_9230.png,0
Fake faces/fake_2948.png,0
Real faces/real_3249.png,1
Real faces/real_7636.png,1
Fake faces/fake_7123.png,0
Real faces/real_5713.png,1
Real faces/real_3632.png,1
Real faces/real_8868.png,1
Real faces/real_8595.png,1
Real faces/real_2815.png,1
Real faces/real_2072.png,1
Real faces/real_7721.png,1
Fake faces/fake_8506.png,0
Real faces/real_4732.png,1
Real faces/real_9619.png,1
Fake faces/fake_1819.png,0
Fake faces/fake_5278.png,0
Real faces/real_4565.png,1
Real faces/real_2900.png,1
Fake faces/fake_5693.png,0
Real faces/real_1636.png,1
Fake faces/fake_2056.png,0
Real faces/real_9831.png,1
Real faces/real_4839.png,1
Fake faces/fake_9538.png,0
Fake faces/fake_1211.png,0
Fake faces/fake_8845.png,0
Real faces/real_8944.png,1
Real faces/real_8167.png,1
Real faces/real_6656.png,1
Real faces/real_8901.png,1
Fake faces/fake_2945.png,0
Fake faces/fake_6332.png,0
Real faces/real_2637.png,1
Fake faces/fake_2622.png,0
Fake faces/fake_5570.png,0
Fake faces/fake_1234.png,0
Real faces/real_7566.png,1
Fake faces/fake_7578.png,0
Fake faces/fake_8556.png,0
Fake faces/fake_4327.png,0
Real faces/real_2134.png,1
Real faces/real_1084.png,1
Fake faces/fake_8674.png,0
Fake faces/fake_4604.png,0
Real faces/real_1867.png,1
Real faces/real_9544.png,1
Fake faces/fake_3594.png,0
Real faces/real_9502.png,1
Fake faces/fake_8136.png,0
Fake faces/fake_5454.png,0
Fake faces/fake_9625.png,0
Real faces/real_7416.png,1
Real faces/real_9019.png,1
Fake faces/fake_5791.png,0
Fake faces/fake_6051.png,0
Real faces/real_1238.png,1
Fake faces/fake_6085.png,0
Fake faces/fake_5032.png,0
Fake faces/fake_4650.png,0
Real faces/real_9684.png,1
Real faces/real_6484.png,1
Real faces/real_4651.png,1
Fake faces/fake_3333.png,0
Fake faces/fake_2650.png,0
Fake faces/fake_7273.png,0
Fake faces/fake_1589.png,0
Real faces/real_1106.png,1
Real faces/real_8179.png,1
Real faces/real_221.png,1
Fake faces/fake_2886.png,0
Real faces/real_4378.png,1
Fake faces/fake_1140.png,0
Real faces/real_31.png,1
Real faces/real_3527.png,1
Fake faces/fake_6626.png,0
Real faces/real_3716.png,1
Real faces/real_3786.png,1
Real faces/real_4913.png,1
Fake faces/fake_9300.png,0
Real faces/real_4496.png,1
Real faces/real_2186.png,1
Fake faces/fake_7652.png,0
Real faces/real_9349.png,1
Real faces/real_6618.png,1
Fake faces/fake_1106.png,0
Fake faces/fake_2045.png,0
Fake faces/fake_7654.png,0
Fake faces/fake_5565.png,0
Real faces/real_8421.png,1
Fake faces/fake_7774.png,0
Real faces/real_8696.png,1
Real faces/real_1693.png,1
Fake faces/fake_5491.png,0
Real faces/real_4084.png,1
Real faces/real_9631.png,1
Fake faces/fake_8822.png,0
Real faces/real_211.png,1
Real faces/real_9208.png,1
Fake faces/fake_8985.png,0
Real faces/real_7925.png,1
Real faces/real_5228.png,1
Real faces/real_196.png,1
Real faces/real_1371.png,1
Fake faces/fake_6992.png,0
Real faces/real_1722.png,1
Real faces/real_4523.png,1
Real faces/real_8746.png,1
Real faces/real_3099.png,1
Real faces/real_5749.png,1
Fake faces/fake_6372.png,0
Fake faces/fake_6536.png,0
Real faces/real_6999.png,1
Real faces/real_5948.png,1
Real faces/real_4330.png,1
Fake faces/fake_9426.png,0
Real faces/real_2842.png,1
Real faces/real_2676.png,1
Fake faces/fake_1635.png,0
Real faces/real_1988.png,1
Real faces/real_1391.png,1
Real faces/real_7570.png,1
Fake faces/fake_7217.png,0
Real faces/real_8920.png,1
Real faces/real_5200.png,1
Real faces/real_5468.png,1
Fake faces/fake_1525.png,0
Fake faces/fake_7980.png,0
Real faces/real_6235.png,1
Fake faces/fake_3188.png,0
Fake faces/fake_2354.png,0
Real faces/real_2401.png,1
Fake faces/fake_2371.png,0
Real faces/real_6385.png,1
Fake faces/fake_2432.png,0
Real faces/real_4273.png,1
Fake faces/fake_484.png,0
Fake faces/fake_4341.png,0
Real faces/real_2953.png,1
Real faces/real_7347.png,1
Fake faces/fake_6250.png,0
Fake faces/fake_3126.png,0
Fake faces/fake_7133.png,0
Real faces/real_7317.png,1
Fake faces/fake_7312.png,0
Fake faces/fake_1576.png,0
Real faces/real_3645.png,1
Fake faces/fake_8859.png,0
Fake faces/fake_1851.png,0
Real faces/real_2313.png,1
Real faces/real_7214.png,1
Real faces/real_4975.png,1
Fake faces/fake_4057.png,0
Real faces/real_3740.png,1
Fake faces/fake_8345.png,0
Fake faces/fake_7030.png,0
Fake faces/fake_4091.png,0
